"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","1.490089","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","4","4","1","3.242200","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","4","4","1","2.868192","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","60","60","1","67.637665","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","2","2","1","1.575904","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","7","12","1","5.086644","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","2","2","1","1.287542","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","2","2","1","0.766494","0","0"
"/Game/MobileStarterContent/Materials/M_Water_Ocean.M_Water_Ocean","24","55","55","1","460.818085","0","0"
"/Game/MobileStarterContent/Materials/M_Glass.M_Glass","24","57","57","1","270.132507","0","0"
"/Game/MobileStarterContent/Materials/M_Water_Lake.M_Water_Lake","24","55","55","1","161.532669","0","0"
"/Game/MobileStarterContent/Materials/M_Tech_Panel.M_Tech_Panel","24","55","55","1","92.236755","0","0"
"/Game/MobileStarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","24","55","55","1","73.377541","0","0"
"/Game/MobileStarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","24","55","55","1","66.714783","0","0"
"/Game/MobileStarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","24","55","55","1","65.460075","0","0"
"/Game/MobileStarterContent/Materials/M_Rock_Slate.M_Rock_Slate","24","55","55","1","63.196892","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Frame.M_Frame","24","55","55","1","62.102242","0","0"
"/Game/MobileStarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","24","55","55","1","60.171021","0","0"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","24","55","55","1","61.753078","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","24","128","128","1","136.943375","0","0"
"/Game/MobileStarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","24","55","55","1","62.851112","0","0"
"/Game/MobileStarterContent/Materials/M_Basic_Wall.M_Basic_Wall","24","55","55","1","57.812454","0","0"
"/Game/MobileStarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","24","55","55","1","63.004932","0","0"
"/Game/MobileStarterContent/Materials/M_Basic_Floor.M_Basic_Floor","24","55","55","1","57.193157","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Chair.M_Chair","24","55","55","1","64.136681","0","0"
"/Game/MobileStarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","24","55","55","1","62.203419","0","0"
"/Game/MobileStarterContent/Materials/M_Wood_Pine.M_Wood_Pine","24","55","55","1","62.820839","0","0"
"/Game/MobileStarterContent/Materials/M_Wood_Oak.M_Wood_Oak","24","55","55","1","82.372681","0","0"
"/Game/MobileStarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","24","55","55","1","96.048943","0","0"
"/Game/MobileStarterContent/Materials/M_Metal_Steel.M_Metal_Steel","24","55","55","1","81.610603","0","0"
"/Game/MobileStarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","24","55","55","1","65.465668","0","0"
"/Game/MobileStarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","24","55","55","1","64.121475","0","0"
"/Game/MobileStarterContent/Materials/M_Metal_Rust.M_Metal_Rust","24","55","55","1","59.835438","0","0"
"/Game/MobileStarterContent/Materials/M_Metal_Gold.M_Metal_Gold","24","55","55","1","64.651344","0","0"
"/Game/MobileStarterContent/Materials/M_Metal_Copper.M_Metal_Copper","24","55","55","1","64.956200","0","0"
"/Game/MobileStarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","24","55","55","1","63.438759","0","0"
"/Game/MobileStarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","24","55","55","1","64.816246","0","0"
"/Game/MobileStarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","24","55","55","1","61.454144","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","24","96","96","1","112.809334","0","0"
"/Game/MobileStarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","24","55","55","1","63.424088","0","0"
"/Game/MobileStarterContent/Materials/M_Ground_Moss.M_Ground_Moss","24","55","55","1","59.808388","0","0"
"/Game/MobileStarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","24","55","55","1","58.741764","0","0"
"/Game/MobileStarterContent/Materials/M_Ground_Grass.M_Ground_Grass","24","55","55","1","58.998051","0","0"
"/Game/MobileStarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","24","55","55","1","62.083290","0","0"
"/Game/MobileStarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","24","55","55","1","61.847412","0","0"
"/Game/MobileStarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","24","55","55","1","63.674946","0","0"
"/Game/MobileStarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","24","55","55","1","67.811104","0","0"
"/Game/MobileStarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","24","55","55","1","66.213783","0","0"
"/Game/MobileStarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","24","55","55","1","63.087044","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","24","12","12","1","10.145176","0","0"
"/Game/MobileStarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","24","55","55","1","61.596951","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","24","16","16","1","12.853320","0","0"
"/Game/MobileStarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","24","55","55","1","63.341431","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Lamp.M_Lamp","24","55","55","1","62.893078","0","0"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","24","55","55","1","62.115475","0","0"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","24","55","55","1","62.287647","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Statue.M_Statue","24","55","55","1","63.674297","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Spark.M_Spark","24","12","12","1","9.988386","0","0"
"/Game/MobileStarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","24","57","57","1","64.029564","0","0"
"/Game/MobileStarterContent/Props/Materials/M_TableRound.M_TableRound","24","55","55","1","61.293968","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Shelf.M_Shelf","24","55","55","1","68.439682","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Rock.M_Rock","24","55","55","1","61.810406","0","0"
"/Game/MobileStarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","24","30","30","1","34.073795","0","0"
"/Game/MobileStarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","24","30","30","1","34.036900","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Door.M_Door","24","55","55","1","63.588074","0","0"
"/Game/MobileStarterContent/Props/Materials/M_Bush.M_Bush","24","60","65","1","66.097710","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","24","16","16","1","9.544666","0","0"
"/Game/MobileStarterContent/Particles/Materials/m_flare_01.m_flare_01","24","16","16","1","13.968453","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","24","12","12","1","10.193892","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Burst.M_Burst","24","18","18","1","14.377330","0","0"
